,start_time,end_time,instrument,note,start_beat,end_beat,note_value,id,length,id_cat
3209,1845323.9002267576,1861856.507936508,1,49,125.0,1.0,Eighth,1733,8736183,0
3210,1861856.507936508,1870029.931972789,1,81,126.0,0.5,Sixteenth,1733,8736183,0
3211,1861856.507936508,1863714.10430839,1,42,126.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3212,1861856.507936508,1870029.931972789,1,69,126.0,0.5,Sixteenth,1733,8736183,0
3213,1870029.931972789,1879317.9138321995,1,80,126.5,0.5,Sixteenth,1733,8736183,0
3214,1870029.931972789,1879317.9138321995,1,68,126.5,0.5,Sixteenth,1733,8736183,0
3215,1879317.9138321995,1891206.530612245,1,61,127.0,1.0,Eighth,1733,8736183,0
3216,1879317.9138321995,1887677.0975056689,1,81,127.0,0.75,Dotted Sixteenth,1733,8736183,0
3217,1879317.9138321995,1887677.0975056689,1,69,127.0,0.75,Dotted Sixteenth,1733,8736183,0
3218,1887677.0975056689,1891206.530612245,1,85,127.75,0.25,Thirty Second,1733,8736183,0
3219,1887677.0975056689,1891206.530612245,1,73,127.75,0.25,Thirty Second,1733,8736183,0
3220,1891206.530612245,1907553.378684807,1,69,128.0,1.0,Eighth,1733,8736183,0
3221,1891206.530612245,1907553.378684807,1,81,128.0,1.0,Eighth,1733,8736183,0
3222,1891206.530612245,1907553.378684807,1,49,128.0,1.0,Eighth,1733,8736183,0
3223,1907553.378684807,1953621.768707483,1,68,129.0,3.0,Dotted Quarter,1733,8736183,0
3224,1907553.378684807,1908667.9365079368,1,41,129.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3225,1907553.378684807,1953621.768707483,1,80,129.0,3.0,Dotted Quarter,1733,8736183,0
3226,1924271.746031746,1936160.3628117917,1,61,130.0,1.0,Eighth,1733,8736183,0
3227,1936160.3628117917,1953621.768707483,1,49,131.0,1.0,Eighth,1733,8736183,0
3228,1953621.768707483,2000990.476190476,1,71,132.0,3.0,Dotted Quarter,1733,8736183,0
3229,1953621.768707483,1954922.0861678005,1,42,132.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3230,1953621.768707483,2000990.476190476,1,83,132.0,3.0,Dotted Quarter,1733,8736183,0
3231,1953621.768707483,2000990.476190476,1,78,132.0,3.0,Dotted Quarter,1733,8736183,0
3232,1969782.857142857,1985572.426303855,1,62,133.0,1.0,Eighth,1733,8736183,0
3233,1985572.426303855,2000990.476190476,1,50,134.0,1.0,Eighth,1733,8736183,0
3234,2000990.476190476,2040371.5192743763,1,78,135.0,3.0,Dotted Quarter,1733,8736183,0
3235,2000990.476190476,2003962.6303854876,1,42,135.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3236,2000990.476190476,2040371.5192743763,1,69,135.0,3.0,Dotted Quarter,1733,8736183,0
3237,2016222.766439909,2026811.0657596372,1,61,136.0,1.0,Eighth,1733,8736183,0
3238,2026811.0657596372,2040371.5192743763,1,49,137.0,1.0,Eighth,1733,8736183,0
3239,2037213.6054421768,2040371.5192743763,1,81,137.75,0.25,Thirty Second,1733,8736183,0
3240,2040371.5192743763,2055974.9659863943,1,73,138.0,1.0,Eighth,1733,8736183,0
3241,2040371.5192743763,2041486.0770975056,1,37,138.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3242,2040371.5192743763,2055974.9659863943,1,80,138.0,1.0,Eighth,1733,8736183,0
3243,2040371.5192743763,2055974.9659863943,1,77,138.0,1.0,Eighth,1733,8736183,0
3244,2055974.9659863943,2067863.9455782312,1,73,139.0,1.0,Eighth,1733,8736183,0
3245,2055974.9659863943,2064706.0317460315,1,80,139.0,0.75,Dotted Sixteenth,1733,8736183,0
3246,2055974.9659863943,2067863.9455782312,1,61,139.0,1.0,Eighth,1733,8736183,0
3247,2055974.9659863943,2067863.9455782312,1,77,139.0,1.0,Eighth,1733,8736183,0
3248,2064706.0317460315,2067863.9455782312,1,81,139.75,0.25,Thirty Second,1733,8736183,0
3249,2067863.9455782312,2081610.1587301588,1,73,140.0,1.0,Eighth,1733,8736183,0
3250,2067863.9455782312,2081610.1587301588,1,80,140.0,1.0,Eighth,1733,8736183,0
3251,2067863.9455782312,2081610.1587301588,1,77,140.0,1.0,Eighth,1733,8736183,0
3252,2067863.9455782312,2081610.1587301588,1,49,140.0,1.0,Eighth,1733,8736183,0
3253,2081610.1587301588,2125263.673469388,1,78,141.0,3.0,Dotted Quarter,1733,8736183,0
3254,2081610.1587301588,2084025.0340136057,1,42,141.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3255,2081610.1587301588,2125263.673469388,1,73,141.0,3.0,Dotted Quarter,1733,8736183,0
3256,2100743.4013605444,2111517.4603174604,1,61,142.0,1.0,Eighth,1733,8736183,0
3257,2111517.4603174604,2125263.673469388,1,49,143.0,1.0,Eighth,1733,8736183,0
3258,2123034.1950113378,2125263.673469388,1,81,143.75,0.25,Thirty Second,1733,8736183,0
3259,2125263.673469388,2143467.7551020407,1,77,144.0,1.0,Eighth,1733,8736183,0
3260,2125263.673469388,2128235.827664399,1,37,144.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3261,2125263.673469388,2143467.7551020407,1,80,144.0,1.0,Eighth,1733,8736183,0
3262,2125263.673469388,2143467.7551020407,1,73,144.0,1.0,Eighth,1733,8736183,0
3263,2143467.7551020407,2158143.129251701,1,73,145.0,1.0,Eighth,1733,8736183,0
3264,2143467.7551020407,2154984.85260771,1,80,145.0,0.75,Dotted Sixteenth,1733,8736183,0
3265,2143467.7551020407,2158143.129251701,1,61,145.0,1.0,Eighth,1733,8736183,0
3266,2143467.7551020407,2158143.129251701,1,77,145.0,1.0,Eighth,1733,8736183,0
3267,2154984.85260771,2158143.129251701,1,81,145.75,0.25,Thirty Second,1733,8736183,0
3268,2158143.129251701,2170589.024943311,1,73,146.0,1.0,Eighth,1733,8736183,0
3269,2158143.129251701,2170589.024943311,1,80,146.0,1.0,Eighth,1733,8736183,0
3270,2158143.129251701,2170589.024943311,1,77,146.0,1.0,Eighth,1733,8736183,0
3271,2158143.129251701,2170589.024943311,1,49,146.0,1.0,Eighth,1733,8736183,0
3272,2170589.024943311,2217028.9342403626,1,78,147.0,3.0,Dotted Quarter,1733,8736183,0
3273,2170589.024943311,2171517.8231292516,1,42,147.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3274,2170589.024943311,2217028.9342403626,1,69,147.0,3.0,Dotted Quarter,1733,8736183,0
3275,2170589.024943311,2217028.9342403626,1,73,147.0,3.0,Dotted Quarter,1733,8736183,0
3276,2182477.641723356,2201425.1247165534,1,49,148.0,1.0,Eighth,1733,8736183,0
3277,2201425.1247165534,2217028.9342403626,1,54,149.0,1.0,Eighth,1733,8736183,0
3278,2217028.9342403626,2217957.3696145127,1,40,150.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3279,2217028.9342403626,2259567.8911564625,1,81,150.0,3.0,Dotted Quarter,1733,8736183,0
3280,2217028.9342403626,2259567.8911564625,1,69,150.0,3.0,Dotted Quarter,1733,8736183,0
3281,2233747.301587302,2246936.2358276644,1,57,151.0,1.0,Eighth,1733,8736183,0
3282,2246936.2358276644,2259567.8911564625,1,52,152.0,1.0,Eighth,1733,8736183,0
3283,2259567.8911564625,2303964.4444444445,1,68,153.0,3.0,Dotted Quarter,1733,8736183,0
3284,2259567.8911564625,2261239.365079365,1,40,153.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3285,2259567.8911564625,2303964.4444444445,1,80,153.0,3.0,Dotted Quarter,1733,8736183,0
3286,2276100.498866213,2290589.7505668933,1,59,154.0,1.0,Eighth,1733,8736183,0
3287,2290589.7505668933,2303964.4444444445,1,50,155.0,1.0,Eighth,1733,8736183,0
3288,2303964.4444444445,2310466.0317460317,1,81,156.0,0.5,Sixteenth,1733,8736183,0
3289,2303964.4444444445,2305079.0022675735,1,40,156.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3290,2303964.4444444445,2310466.0317460317,1,69,156.0,0.5,Sixteenth,1733,8736183,0
3291,2310466.0317460317,2317896.41723356,1,80,156.5,0.5,Sixteenth,1733,8736183,0
3292,2310466.0317460317,2317896.41723356,1,68,156.5,0.5,Sixteenth,1733,8736183,0
3293,2317896.41723356,2332385.6689342405,1,57,157.0,1.0,Eighth,1733,8736183,0
3294,2317896.41723356,2327927.4376417235,1,81,157.0,0.75,Dotted Sixteenth,1733,8736183,0
3295,2317896.41723356,2327927.4376417235,1,69,157.0,0.75,Dotted Sixteenth,1733,8736183,0
3296,2327927.4376417235,2332385.6689342405,1,85,157.75,0.25,Thirty Second,1733,8736183,0
3297,2327927.4376417235,2332385.6689342405,1,73,157.75,0.25,Thirty Second,1733,8736183,0
3298,2332385.6689342405,2346503.4013605444,1,69,158.0,1.0,Eighth,1733,8736183,0
3299,2332385.6689342405,2346503.4013605444,1,81,158.0,1.0,Eighth,1733,8736183,0
3300,2332385.6689342405,2346503.4013605444,1,49,158.0,1.0,Eighth,1733,8736183,0
3301,2346503.4013605444,2390714.1950113378,1,68,159.0,3.0,Dotted Quarter,1733,8736183,0
3302,2346503.4013605444,2349847.074829932,1,40,159.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3303,2346503.4013605444,2390714.1950113378,1,80,159.0,3.0,Dotted Quarter,1733,8736183,0
3304,2362292.970521542,2376596.0997732426,1,59,160.0,1.0,Eighth,1733,8736183,0
3305,2376596.0997732426,2390714.1950113378,1,50,161.0,1.0,Eighth,1733,8736183,0
3306,2390714.1950113378,2418020.8616780047,1,73,162.0,2.0,Quarter,1733,8736183,0
3307,2390714.1950113378,2392199.9092970523,1,40,162.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3308,2390714.1950113378,2418020.8616780047,1,85,162.0,2.0,Quarter,1733,8736183,0
3309,2405017.68707483,2418020.8616780047,1,57,163.0,1.0,Eighth,1733,8736183,0
3310,2418020.8616780047,2422479.0929705217,1,85,164.0,0.2,Triplet Thirty Second,1733,8736183,0
3311,2418020.8616780047,2434367.709750567,1,49,164.0,1.0,Eighth,1733,8736183,0
3312,2422293.3333333335,2424336.689342404,1,86,164.183333333,0.2,Triplet Thirty Second,1733,8736183,0
3313,2424522.448979592,2427308.4807256237,1,85,164.4,0.2,Triplet Thirty Second,1733,8736183,0
3314,2426937.3242630386,2429537.9591836734,1,83,164.583333333,0.2,Triplet Thirty Second,1733,8736183,0
3315,2429909.4784580497,2434367.709750567,1,85,164.8,0.2,Triplet Thirty Second,1733,8736183,0
3316,2434367.709750567,2448299.6825396824,1,76,165.0,1.0,Eighth,1733,8736183,0
3317,2434367.709750567,2436039.5464852606,1,40,165.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3318,2434367.709750567,2448299.6825396824,1,88,165.0,1.0,Eighth,1733,8736183,0
3319,2448299.6825396824,2476720.9070294783,1,74,166.0,2.0,Quarter,1733,8736183,0
3320,2448299.6825396824,2462045.89569161,1,56,166.0,1.0,Eighth,1733,8736183,0
3321,2448299.6825396824,2476720.9070294783,1,86,166.0,2.0,Quarter,1733,8736183,0
3322,2462045.89569161,2476720.9070294783,1,47,167.0,1.0,Eighth,1733,8736183,0
3323,2476720.9070294783,2483594.0136054424,1,86,168.0,0.5,Sixteenth,1733,8736183,0
3324,2476720.9070294783,2477649.7052154196,1,40,168.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3325,2476720.9070294783,2483594.0136054424,1,74,168.0,0.5,Sixteenth,1733,8736183,0
3326,2483594.0136054424,2488981.0430839,1,85,168.5,0.5,Sixteenth,1733,8736183,0
3327,2483594.0136054424,2488981.0430839,1,73,168.5,0.5,Sixteenth,1733,8736183,0
3328,2488981.0430839,2489538.321995465,1,49,169.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3329,2488981.0430839,2489538.321995465,1,41,169.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3330,2488981.0430839,2494553.8321995465,1,85,169.0,0.5,Sixteenth,1733,8736183,0
3331,2488981.0430839,2494553.8321995465,1,73,169.0,0.5,Sixteenth,1733,8736183,0
3332,2488981.0430839,2501241.179138322,1,80,169.0,1.0,Eighth,1733,8736183,0
3333,2494553.8321995465,2501241.179138322,1,83,169.5,0.5,Sixteenth,1733,8736183,0
3334,2494553.8321995465,2501241.179138322,1,71,169.5,0.5,Sixteenth,1733,8736183,0
3335,2501241.179138322,2502169.977324263,1,42,170.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3336,2501241.179138322,2509043.0839002267,1,83,170.0,0.5,Sixteenth,1733,8736183,0
3337,2501241.179138322,2509043.0839002267,1,71,170.0,0.5,Sixteenth,1733,8736183,0
3338,2501241.179138322,2502169.977324263,1,49,170.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3339,2501241.179138322,2515544.671201814,1,78,170.0,1.0,Eighth,1733,8736183,0
3340,2509043.0839002267,2515544.671201814,1,81,170.5,0.5,Sixteenth,1733,8736183,0
3341,2509043.0839002267,2515544.671201814,1,69,170.5,0.5,Sixteenth,1733,8736183,0
3342,2515544.671201814,2561055.782312925,1,80,171.0,3.0,Dotted Quarter,1733,8736183,0
3343,2515544.671201814,2561055.782312925,1,68,171.0,3.0,Dotted Quarter,1733,8736183,0
3344,2515544.671201814,2521117.4603174604,1,37,171.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3345,2515544.671201814,2561055.782312925,1,77,171.0,3.0,Dotted Quarter,1733,8736183,0
3346,2534863.673469388,2547309.569160998,1,61,172.0,1.0,Eighth,1733,8736183,0
3347,2547309.569160998,2561055.782312925,1,49,173.0,1.0,Eighth,1733,8736183,0
3348,2561055.782312925,2610096.326530612,1,83,174.0,3.0,Dotted Quarter,1733,8736183,0
3349,2561055.782312925,2562170.3401360544,1,42,174.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3350,2561055.782312925,2610096.326530612,1,78,174.0,3.0,Dotted Quarter,1733,8736183,0
3351,2561055.782312925,2610096.326530612,1,90,174.0,3.0,Dotted Quarter,1733,8736183,0
3352,2576473.8321995465,2591334.603174603,1,62,175.0,1.0,Eighth,1733,8736183,0
3353,2591334.603174603,2610096.326530612,1,50,176.0,1.0,Eighth,1733,8736183,0
3354,2610096.326530612,2612139.319727891,1,42,177.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3355,2610096.326530612,2650591.5646258504,1,73,177.0,3.0,Dotted Quarter,1733,8736183,0
3356,2610096.326530612,2650591.5646258504,1,78,177.0,3.0,Dotted Quarter,1733,8736183,0
3357,2610096.326530612,2650591.5646258504,1,85,177.0,3.0,Dotted Quarter,1733,8736183,0
3358,2625328.6167800454,2637588.752834467,1,61,178.0,1.0,Eighth,1733,8736183,0
3359,2637588.752834467,2650591.5646258504,1,49,179.0,1.0,Eighth,1733,8736183,0
3360,2647619.7732426305,2650591.5646258504,1,81,179.75,0.25,Thirty Second,1733,8736183,0
3361,2650591.5646258504,2655050.1587301586,1,37,180.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3362,2650591.5646258504,2655050.1587301586,1,80,180.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3363,2650591.5646258504,2666381.4965986395,1,85,180.0,1.0,Eighth,1733,8736183,0
3364,2650591.5646258504,2666381.4965986395,1,77,180.0,1.0,Eighth,1733,8736183,0
3365,2650591.5646258504,2666381.4965986395,1,73,180.0,1.0,Eighth,1733,8736183,0
3366,2666381.4965986395,2676969.7959183673,1,80,181.0,0.75,Dotted Sixteenth,1733,8736183,0
3367,2666381.4965986395,2681799.5464852606,1,85,181.0,1.0,Eighth,1733,8736183,0
3368,2666381.4965986395,2681799.5464852606,1,77,181.0,1.0,Eighth,1733,8736183,0
3369,2666381.4965986395,2681799.5464852606,1,73,181.0,1.0,Eighth,1733,8736183,0
3370,2666381.4965986395,2681799.5464852606,1,61,181.0,1.0,Eighth,1733,8736183,0
3371,2676969.7959183673,2681799.5464852606,1,81,181.75,0.25,Thirty Second,1733,8736183,0
3372,2681799.5464852606,2694245.4421768705,1,49,182.0,1.0,Eighth,1733,8736183,0
3373,2681799.5464852606,2694245.4421768705,1,80,182.0,1.0,Eighth,1733,8736183,0
3374,2681799.5464852606,2694245.4421768705,1,85,182.0,1.0,Eighth,1733,8736183,0
3375,2681799.5464852606,2694245.4421768705,1,77,182.0,1.0,Eighth,1733,8736183,0
3376,2681799.5464852606,2694245.4421768705,1,73,182.0,1.0,Eighth,1733,8736183,0
3377,2694245.4421768705,2740313.8321995465,1,81,183.0,3.0,Dotted Quarter,1733,8736183,0
3378,2694245.4421768705,2696846.077097506,1,42,183.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3379,2694245.4421768705,2740313.8321995465,1,85,183.0,3.0,Dotted Quarter,1733,8736183,0
3380,2694245.4421768705,2740313.8321995465,1,78,183.0,3.0,Dotted Quarter,1733,8736183,0
3381,2694245.4421768705,2740313.8321995465,1,73,183.0,3.0,Dotted Quarter,1733,8736183,0
3382,2712635.646258503,2723781.224489796,1,61,184.0,1.0,Eighth,1733,8736183,0
3383,2723781.224489796,2740313.8321995465,1,49,185.0,1.0,Eighth,1733,8736183,0
3384,2737155.9183673467,2740313.8321995465,1,81,185.75,0.25,Thirty Second,1733,8736183,0
3385,2740313.8321995465,2757960.9977324265,1,73,186.0,1.0,Eighth,1733,8736183,0
3386,2740313.8321995465,2741614.149659864,1,80,186.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3387,2740313.8321995465,2741614.149659864,1,37,186.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3388,2740313.8321995465,2757960.9977324265,1,77,186.0,1.0,Eighth,1733,8736183,0
3389,2757960.9977324265,2774307.845804989,1,73,187.0,1.0,Eighth,1733,8736183,0
3390,2757960.9977324265,2768363.1746031744,1,80,187.0,0.75,Dotted Sixteenth,1733,8736183,0
3391,2757960.9977324265,2774307.845804989,1,77,187.0,1.0,Eighth,1733,8736183,0
3392,2757960.9977324265,2774307.845804989,1,61,187.0,1.0,Eighth,1733,8736183,0
3393,2768363.1746031744,2774307.845804989,1,81,187.75,0.25,Thirty Second,1733,8736183,0
3394,2774307.845804989,2787682.5396825396,1,80,188.0,1.0,Eighth,1733,8736183,0
3395,2774307.845804989,2787682.5396825396,1,77,188.0,1.0,Eighth,1733,8736183,0
3396,2774307.845804989,2787682.5396825396,1,73,188.0,1.0,Eighth,1733,8736183,0
3397,2774307.845804989,2787682.5396825396,1,49,188.0,1.0,Eighth,1733,8736183,0
3398,2787682.5396825396,2837837.641723356,1,73,189.0,3.0,Dotted Quarter,1733,8736183,0
3399,2787682.5396825396,2788796.7346938774,1,30,189.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3400,2787682.5396825396,2837837.641723356,1,78,189.0,3.0,Dotted Quarter,1733,8736183,0
3401,2787682.5396825396,2837837.641723356,1,69,189.0,3.0,Dotted Quarter,1733,8736183,0
3402,2804772.4263038547,2820190.476190476,1,54,190.0,1.0,Eighth,1733,8736183,0
3403,2820190.476190476,2837837.641723356,1,42,191.0,1.0,Eighth,1733,8736183,0
3404,2837837.641723356,2840624.036281179,1,30,192.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3405,2837837.641723356,2887992.7437641723,1,66,192.0,3.0,Dotted Quarter,1733,8736183,0
3406,2837837.641723356,2887992.7437641723,1,62,192.0,3.0,Dotted Quarter,1733,8736183,0
3407,2837837.641723356,2887992.7437641723,1,59,192.0,3.0,Dotted Quarter,1733,8736183,0
3408,2851583.8548752833,2872388.9342403626,1,54,193.0,1.0,Eighth,1733,8736183,0
3409,2872388.9342403626,2887992.7437641723,1,42,194.0,1.0,Eighth,1733,8736183,0
3410,2887992.7437641723,2888550.022675737,1,30,195.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3411,2887992.7437641723,2928859.863945578,1,66,195.0,3.0,Dotted Quarter,1733,8736183,0
3412,2887992.7437641723,2928859.863945578,1,57,195.0,3.0,Dotted Quarter,1733,8736183,0
3413,2887992.7437641723,2928859.863945578,1,61,195.0,3.0,Dotted Quarter,1733,8736183,0
3414,2898581.0430839,2912141.4965986395,1,54,196.0,1.0,Eighth,1733,8736183,0
3415,2912141.4965986395,2928859.863945578,1,42,197.0,1.0,Eighth,1733,8736183,0
3416,2928859.863945578,2930717.4603174604,1,30,198.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3417,2928859.863945578,2982358.6394557822,1,66,198.0,3.0,Dotted Quarter,1733,8736183,0
3418,2928859.863945578,2982358.6394557822,1,59,198.0,3.0,Dotted Quarter,1733,8736183,0
3419,2928859.863945578,2982358.6394557822,1,56,198.0,3.0,Dotted Quarter,1733,8736183,0
3420,2942420.3174603176,2966011.79138322,1,54,199.0,1.0,Eighth,1733,8736183,0
3421,2966011.79138322,2982358.6394557822,1,42,200.0,1.0,Eighth,1733,8736183,0
3422,2982358.6394557822,3041801.723356009,1,66,201.0,3.0,Dotted Quarter,1733,8736183,0
3423,2982358.6394557822,2983658.9569161,1,30,201.0,0.1,Triplet Sixty Fourth,1733,8736183,0
3424,2982358.6394557822,3041801.723356009,1,57,201.0,3.0,Dotted Quarter,1733,8736183,0
3425,2982358.6394557822,3041801.723356009,1,54,201.0,3.0,Dotted Quarter,1733,8736183,0
3426,3000191.5646258504,3020439.365079365,1,54,202.0,1.0,Eighth,1733,8736183,0
3427,3020439.365079365,3041801.723356009,1,42,203.0,1.0,Eighth,1733,8736183,0
3428,3041801.723356009,3051275.464852608,1,65,204.0,0.5,Sixteenth,1733,8736183,0
3429,3051275.464852608,3057962.811791383,1,66,204.5,0.5,Sixteenth,1733,8736183,0
3430,3057962.811791383,3064278.6394557822,1,73,205.0,0.5,Sixteenth,1733,8736183,0
3431,3064278.6394557822,3070594.4671201813,1,72,205.5,0.5,Sixteenth,1733,8736183,0
3432,3070594.4671201813,3077467.5736961453,1,74,206.0,0.5,Sixteenth,1733,8736183,0
3433,3077467.5736961453,3082297.3242630386,1,73,206.5,0.5,Sixteenth,1733,8736183,0
3434,3082297.3242630386,3088427.3922902495,1,78,207.0,0.5,Sixteenth,1733,8736183,0
3435,3088427.3922902495,3094000.181405896,1,77,207.5,0.5,Sixteenth,1733,8736183,0
3436,3094000.181405896,3099758.73015873,1,80,208.0,0.5,Sixteenth,1733,8736183,0
3437,3099758.73015873,3106631.836734694,1,78,208.5,0.5,Sixteenth,1733,8736183,0
3438,3106631.836734694,3112761.904761905,1,83,209.0,0.5,Sixteenth,1733,8736183,0
3439,3112761.904761905,3118891.9727891157,1,81,209.5,0.5,Sixteenth,1733,8736183,0
3440,3118891.9727891157,3125207.800453515,1,86,210.0,0.5,Sixteenth,1733,8736183,0
3441,3125207.800453515,3137839.455782313,1,85,210.5,0.5,Sixteenth,1733,8736183,0
3442,3137839.455782313,3138582.4943310656,1,83,211.0,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3443,3143226.485260771,3143969.523809524,1,81,211.5,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3444,3149542.31292517,3150099.5918367347,1,80,212.0,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3445,3155300.8616780047,3155858.140589569,1,78,212.5,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3446,3161988.20861678,3162731.247165533,1,76,213.0,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3447,3167003.7188208615,3168118.276643991,1,74,213.5,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3448,3172762.267573696,3173505.3061224488,1,73,214.0,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3449,3178520.8163265307,3179263.8548752833,1,71,214.5,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3450,3184093.605442177,3184836.6439909297,1,69,215.0,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3451,3187808.798185941,3188737.596371882,1,68,215.333333333,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3452,3190966.7120181406,3191895.5102040814,1,66,215.65,0.0666666666667,Triplet Sixty Fourth,1733,8736183,0
3453,3196539.501133787,3281617.4149659863,1,62,216.0,8.0,Whole,1733,8736183,0
3454,3196539.501133787,3201555.0113378684,1,65,216.0,0.333333333333,Triplet Sixteenth,1733,8736183,0
3455,3196539.501133787,3281617.4149659863,1,59,216.0,8.0,Whole,1733,8736183,0
